M7132,"M7132 GoTaq Colorless Master Mix, 100 reactions",100 reactions,EA,30.10,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,M7132,Thermostable DNA Polymerases,12-35-22-04,111,41106314,EA,"PRMK,M7132,EA",Promega,UCOP,2014-11-03
M7133,"M7133 GoTaq Colorless Master Mix, 1,000 reactions","1,000 reactions",EA,263.20,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,M7133,Thermostable DNA Polymerases,12-35-22-04,111,41106314,EA,"PRMK,M7133,EA",Promega,UCOP,2014-11-03
P6741,"P6741 HaloTag Amine (O4) Ligand, 5mg",5mg,EA,493.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,P6741,Green Fluorescent Protein Vectors,41-10-66-07,111,41116134,EA,"PRMK,P6741,EA",Promega,UCOP,2014-11-03
P6751,"P6751 HaloTag Succinimidyl Ester (O4) Ligand, 5mg",5mg,EA,493.00,,,1.0,455.12,37.88,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,P6751,Green Fluorescent Protein Vectors,41-10-66-07,111,41116134,EA,"PRMK,P6751,EA",Promega,UCOP,2014-11-03
P6761,"P6761 HaloTag Thiol (O4) Ligand, 5mg",5mg,EA,493.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,P6761,Green Fluorescent Protein Vectors,41-10-66-07,111,41116134,EA,"PRMK,P6761,EA",Promega,UCOP,2014-11-03
P6771,"P6771 HaloTag Iodoacetamide (O4) Ligand, 5mg",5mg,EA,493.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,P6771,Green Fluorescent Protein Vectors,41-10-66-07,111,41116134,EA,"PRMK,P6771,EA",Promega,UCOP,2014-11-03
V1361,"V1361 PDE-Glo Phosphodiesterase Assay, 1,000 assays","1,000 assays",EA,486.26,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V1361,Enzyme Assays,60-10-40-07,111,41116134,EA,"PRMK,V1361,EA",Promega,UCOP,2014-11-03
V1362,"V1362 PDE-Glo Phosphodiesterase Assay, 10,000 assays","10,000 assays",EA,3787.58,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V1362,Enzyme Assays,60-10-40-07,111,41116134,EA,"PRMK,V1362,EA",Promega,UCOP,2014-11-03
V8901,"V8901 P450-Glo CYP3A4 Assay (Luciferin-PFBE) Cell-Based/Biochemical Assay, 10ml",10ml,EA,104.14,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V8901,Library Screening Kits,41-10-55-05,111,41116134,EA,"PRMK,V8901,EA",Promega,UCOP,2014-11-03
V8902,"V8902 P450-Glo CYP3A4 Assay (Luciferin-PFBE) Cell-Based/Biochemical Assay, 50ml",50ml,EA,305.86,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V8902,Library Screening Kits,41-10-55-05,111,41116134,EA,"PRMK,V8902,EA",Promega,UCOP,2014-11-03
A6730,"A6730 PureYield Plasmid Maxiprep Start-Up Kit, 110V Electrical (50 preps, manifold, 4 elution devices and free vacuum pump), 1 each",1 each,EA,879.20,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6730,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6730,EA",Promega,UCOP,2014-11-03
A6732,"A6732 PureYield Plasmid Maxiprep Start-Up Kit, 220V Electrical (50 preps, manifold, 4 elution devices and free vacuum pump), 1 each",1 each,EA,879.20,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6732,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6732,EA",Promega,UCOP,2014-11-03
A6734,"A6734 PureYield Plasmid Maxiprep Start-Up Kit, 230V Electrical (50 preps, manifold, 4 elution devices and free vacuum pump), 1 each",1 each,EA,879.20,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6734,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6734,EA",Promega,UCOP,2014-11-03
A6740,"A6740 PureYield Plasmid Midiprep Start-Up Kit, 110V Electrical (100 preps, manifold, 4 elution devices and free vacuum pump), 1 each",1 each,EA,785.40,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6740,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6740,EA",Promega,UCOP,2014-11-03
A6742,"A6742 PureYield Plasmid Midiprep Start-Up Kit, 220V Electrical (100 preps, manifold, 4 elution devices and free vacuum pump), 1 each",1 each,EA,785.40,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6742,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6742,EA",Promega,UCOP,2014-11-03
A6744,"A6744 PureYield Plasmid Midiprep Start-Up Kit, 230V Electrical (100 preps, manifold, 4 elution devices and free vacuum pump), 1 each",1 each,EA,785.40,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6744,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6744,EA",Promega,UCOP,2014-11-03
A6750,"A6750 Wizard SV Gel and PCR Clean-Up Start-Up Kit, 110V Electrical (500 preps, manifold and free vacuum pump), 1 each",1 each,EA,702.10,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6750,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6750,EA",Promega,UCOP,2014-11-03
A6752,"A6752 Wizard SV Gel and PCR Clean-Up Start-Up Kit, 220V Electrical (500 preps, manifold and free vacuum pump), 1 each",1 each,EA,702.10,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6752,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6752,EA",Promega,UCOP,2014-11-03
A6754,"A6754 Wizard SV Gel and PCR Clean-Up Start-Up Kit, 230V Electrical (500 preps, manifold and free vacuum pump), 1 each",1 each,EA,686.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6754,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6754,EA",Promega,UCOP,2014-11-03
A6760,"A6760 Wizard Plus SV Minipreps Start-Up Kit, 110V Electrical (750 preps, manifold and free vacuum pump), 1 each",1 each,EA,760.90,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6760,Plasmid Purification Kits,41-10-55-12,111,41105101,EA,"PRMK,A6760,EA",Promega,UCOP,2014-11-03
A6762,"A6762 Wizard Plus SV Minipreps Start-Up Kit, 220V Electrical (750 preps, manifold and free vacuum pump), 1 each",1 each,EA,760.90,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6762,Plasmid Purification Kits,41-10-55-12,111,41105101,EA,"PRMK,A6762,EA",Promega,UCOP,2014-11-03
A6764,"A6764 Wizard Plus SV Minipreps Start-Up Kit, 230V Electrical (750 preps, manifold and free vacuum pump), 1 each",1 each,EA,760.90,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6764,Plasmid Purification Kits,41-10-55-12,111,41105101,EA,"PRMK,A6764,EA",Promega,UCOP,2014-11-03
A6770,"A6770 Wizard SV Genomic DNA Purification Start-Up Kit, 110V Electrical (500 preps, manifold and free vacuum pump), 1 each",1 each,EA,776.30,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6770,Genomic DNA Purification Kits,41-10-55-04,111,41105101,EA,"PRMK,A6770,EA",Promega,UCOP,2014-11-03
A6772,"A6772 Wizard SV Genomic DNA Purification Start-Up Kit, 220V Electrical (500 preps, manifold and free vacuum pump), 1 each",1 each,EA,776.30,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6772,Genomic DNA Purification Kits,41-10-55-04,111,41105101,EA,"PRMK,A6772,EA",Promega,UCOP,2014-11-03
A6774,"A6774 Wizard SV Genomic DNA Purification Start-Up Kit, 230V Electrical (500 preps, manifold and free vacuum pump), 1 each",1 each,EA,776.30,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6774,Genomic DNA Purification Kits,41-10-55-04,111,41105101,EA,"PRMK,A6774,EA",Promega,UCOP,2014-11-03
A6780,"A6780 Wizard SV 96 Genomic DNA Purification Start-Up Kit, 110V Electrical (4 x 96 preps, manifold and free vacuum pump), 1 each",1 each,EA,840.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6780,Genomic DNA Purification Kits,41-10-55-04,111,41105101,EA,"PRMK,A6780,EA",Promega,UCOP,2014-11-03
A6782,"A6782 Wizard SV 96 Genomic DNA Purification Start-Up Kit, 220V Electrical (4 x 96 preps, manifold and free vacuum pump), 1 each",1 each,EA,840.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6782,Genomic DNA Purification Kits,41-10-55-04,111,41105101,EA,"PRMK,A6782,EA",Promega,UCOP,2014-11-03
A6784,"A6784 Wizard SV 96 Genomic DNA Purification Start-Up Kit, 230V Electrical (4 x 96 preps, manifold and free vacuum pump), 1 each",1 each,EA,840.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6784,Genomic DNA Purification Kits,41-10-55-04,111,41105101,EA,"PRMK,A6784,EA",Promega,UCOP,2014-11-03
A6790,"A6790 Wizard SV 96 PCR Clean-Up Start-Up Kit, 110V Electrical (8 x 96 preps, manifold and free vacuum pump), 1 each",1 each,EA,952.70,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6790,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6790,EA",Promega,UCOP,2014-11-03
A6792,"A6792 Wizard SV 96 PCR Clean-Up Start-Up Kit, 220V Electrical (8 x 96 preps, manifold and free vacuum pump), 1 each",1 each,EA,952.70,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6792,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6792,EA",Promega,UCOP,2014-11-03
A6794,"A6794 Wizard SV 96 PCR Clean-Up Start-Up Kit, 230V Electrical (8 x 96 preps, manifold and free vacuum pump), 1 each",1 each,EA,945.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A6794,Nucleic Acid Purification Kits,41-10-55-00,111,41105101,EA,"PRMK,A6794,EA",Promega,UCOP,2014-11-03
Z3370,"Z3370 PureYield RNA Midiprep Start-Up Kit, 110V Electrical (100 preps, manifold, 4 elution devices and free vacuum pump), 1 each",1 each,EA,1166.40,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,Z3370,Total RNA Purification Kits,41-10-55-18,111,41105101,EA,"PRMK,Z3370,EA",Promega,UCOP,2014-11-03
Z3372,"Z3372 PureYield RNA Midiprep Start-Up Kit, 220V Electrical (100 preps, manifold, 4 elution devices and free vacuum pump), 1 each",1 each,EA,1166.40,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,Z3372,Total RNA Purification Kits,41-10-55-18,111,41105101,EA,"PRMK,Z3372,EA",Promega,UCOP,2014-11-03
Z3374,"Z3374 PureYield RNA Midiprep Start-Up Kit, 230V Electrical (100 preps, manifold, 4 elution devices and free vacuum pump), 1 each",1 each,EA,1163.20,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,Z3374,Total RNA Purification Kits,41-10-55-18,111,41105101,EA,"PRMK,Z3374,EA",Promega,UCOP,2014-11-03
Z3380,"Z3380 SV Total RNA Isolation Start-Up Kit, 110V Electrical (250 preps, manifold and free vacuum pump), 1 each",1 each,EA,1015.20,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,Z3380,Total RNA Purification Kits,41-10-55-18,111,41105101,EA,"PRMK,Z3380,EA",Promega,UCOP,2014-11-03
Z3382,"Z3382 SV Total RNA Isolation Start-Up Kit, 220V Electrical (250 preps, manifold and free vacuum pump), 1 each",1 each,EA,1015.20,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,Z3382,Total RNA Purification Kits,41-10-55-18,111,41105101,EA,"PRMK,Z3382,EA",Promega,UCOP,2014-11-03
Z3384,"Z3384 SV Total RNA Isolation Start-Up Kit, 230V Electrical (250 preps, manifold and free vacuum pump), 1 each",1 each,EA,1016.80,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,Z3384,Total RNA Purification Kits,41-10-55-18,111,41105101,EA,"PRMK,Z3384,EA",Promega,UCOP,2014-11-03
E8500,"E8500 GloResponse CRE-luc2P HEK293 Cell Line, 2 vials",2 vials,EA,9126.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8500,Engineered Cell Lines,41-10-65-14,278,41106514,EA,"PRMK,E8500,EA",Promega,UCOP,2014-11-03
E8510,"E8510 GloResponse NFAT-RE-luc2P HEK293 Cell Line, 2 vials",2 vials,EA,9126.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8510,Engineered Cell Lines,41-10-65-14,278,41106514,EA,"PRMK,E8510,EA",Promega,UCOP,2014-11-03
V8911,"V8911 P450-Glo CYP3A4 Assay (Luciferin-PPXE) DMSO-Tolerant Assay, 10ml",10ml,EA,104.14,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V8911,Library Screening Kits,41-10-55-05,111,41116133,EA,"PRMK,V8911,EA",Promega,UCOP,2014-11-03
V8912,"V8912 P450-Glo CYP3A4 Assay (Luciferin-PPXE) DMSO-Tolerant Assay, 50ml",50ml,EA,305.86,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V8912,Library Screening Kits,41-10-55-05,111,41116133,EA,"PRMK,V8912,EA",Promega,UCOP,2014-11-03
V9910,"V9910 P450-Glo CYP3A4 Screening System (Luciferin-PPXE) DMSO-Tolerant Assay, 1,000 assays","1,000 assays",EA,755.22,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,V9910,Library Screening Kits,41-10-55-05,111,41116134,EA,"PRMK,V9910,EA",Promega,UCOP,2014-11-03
AS1200,"AS1200 Maxwell 16 SEV Hardware Kit, 1 each",1 each,EA,1242.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,AS1200,Automated Nucleic Acid Purification System Accessories,41-10-55-00,111,41121501,EA,"PRMK,AS1200,EA",Promega,UCOP,2014-11-03
AS1201,"AS1201 Maxwell 16 Cartridge Rack, 1 each",1 each,EA,162.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,AS1201,Automated Nucleic Acid Purification System Accessories,41-10-55-00,111,41121501,EA,"PRMK,AS1201,EA",Promega,UCOP,2014-11-03
AS1202,"AS1202 Maxwell 16 Magnetic Elution Rack, 1 each",1 each,EA,270.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,AS1202,Automated Nucleic Acid Purification System Accessories,41-10-55-00,111,41121501,EA,"PRMK,AS1202,EA",Promega,UCOP,2014-11-03
AS1220,"AS1220 Maxwell 16 Tissue LEV Total RNA Purification Kit, 48 preps",48 preps,EA,332.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,AS1220,Automated Nucleic Acid Purification System Accessories,41-10-55-00,111,41105504,EA,"PRMK,AS1220,EA",Promega,UCOP,2014-11-03
AS1225,"AS1225 Maxwell 16 Cell LEV Total RNA Purification Kit, 48 preps",48 preps,EA,332.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,AS1225,Automated Nucleic Acid Purification System Accessories,41-10-55-00,111,41105504,EA,"PRMK,AS1225,EA",Promega,UCOP,2014-11-03
AS1250,"AS1250 Maxwell 16 LEV Hardware Kit, 1 each",1 each,EA,1242.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,AS1250,Automated Nucleic Acid Purification System Accessories,41-10-55-00,111,41121501,EA,"PRMK,AS1250,EA",Promega,UCOP,2014-11-03
AS1251,"AS1251 Maxwell 16 LEV Cartridge Rack, 1 each",1 each,EA,433.00,,,1.0,433.0,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,AS1251,Automated Nucleic Acid Purification System Accessories,41-10-55-00,111,41121501,EA,"PRMK,AS1251,EA",Promega,UCOP,2014-11-03
AS2000,"AS2000 Maxwell 16 Instrument, 1 each",1 each,EA,25745.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,AS2000,Automated Nucleic Acid Purification Systems,41-10-55-00,111,41121501,EA,"PRMK,AS2000,EA",Promega,UCOP,2014-11-03
DC1000,"DC1000 Plexor HY System, 800 reactions",800 reactions,EA,3070.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DC1000,Nucleic Acid Quantitation Kits,41-10-55-09,111,41105509,EA,"PRMK,DC1000,EA",Promega,UCOP,2014-11-03
DC1001,"DC1001 Plexor HY System, 200 reactions",200 reactions,EA,823.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DC1001,Nucleic Acid Quantitation Kits,41-10-55-09,111,41105509,EA,"PRMK,DC1001,EA",Promega,UCOP,2014-11-03
DC1500,"DC1500 Plexor Calibration Kit, Set A, 1 each",1 each,EA,127.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DC1500,Nucleic Acid Quantitation Kits,41-10-55-09,111,41105509,EA,"PRMK,DC1500,EA",Promega,UCOP,2014-11-03
DW0991,"DW0991 Water, Amplification Grade, 6,250microl","6,250microl",EA,30.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,DW0991,Nucleic Acid Quantitation Kits,41-10-55-09,111,41106303,EA,"PRMK,DW0991,EA",Promega,UCOP,2014-11-03
E6110,"E6110 ONE-Glo Luciferase Assay System, 10ml",10ml,EA,109.06,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E6110,Luciferase Reporter Detection Kits,41-10-65-13,111,41106513,EA,"PRMK,E6110,EA",Promega,UCOP,2014-11-03
E6120,"E6120 ONE-Glo Luciferase Assay System, 100ml",100ml,EA,703.56,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E6120,Luciferase Reporter Detection Kits,41-10-65-13,111,41106513,EA,"PRMK,E6120,EA",Promega,UCOP,2014-11-03
E6130,"E6130 ONE-Glo Luciferase Assay System, 1L",1L,EA,5725.24,,,1.0,5725.24,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E6130,Luciferase Reporter Detection Kits,41-10-65-13,111,41106513,EA,"PRMK,E6130,EA",Promega,UCOP,2014-11-03
G0940,"G0940 Caspase-Glo 2 Assay, 10ml",10ml,EA,333.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G0940,Apoptosis Detection Kits,41-11-61-33,278,41116133,EA,"PRMK,G0940,EA",Promega,UCOP,2014-11-03
G0970,"G0970 Caspase-Glo 6 Assay, 10ml",10ml,EA,333.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G0970,Apoptosis Detection Kits,41-11-61-33,278,41116133,EA,"PRMK,G0970,EA",Promega,UCOP,2014-11-03
G0971,"G0971 Caspase-Glo 6 Assay, 50ml",50ml,EA,1065.60,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G0971,Apoptosis Detection Kits,41-11-61-33,278,41116133,EA,"PRMK,G0971,EA",Promega,UCOP,2014-11-03
G9410,"G9410 HaloCHIP System, 20 reactions",20 reactions,EA,514.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G9410,Protein Assays,41-11-60-12,111,41116134,EA,"PRMK,G9410,EA",Promega,UCOP,2014-11-03
G9651,"G9651 pFC14A HaloTag CMV Flexi Vector, 20microg",20microg,EA,224.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G9651,Protein Assays,41-11-60-12,111,41106614,EA,"PRMK,G9651,EA",Promega,UCOP,2014-11-03
G9661,"G9661 pFC14K HaloTag CMV Flexi Vector, 20microg",20microg,EA,224.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G9661,Protein Assays,41-11-60-12,111,41106614,EA,"PRMK,G9661,EA",Promega,UCOP,2014-11-03
A1071,"A1071 Eluator Vacuum Elution Device, 4 each",4 each,EA,98.00,,,1.0,95.2,2.8,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A1071,DNA Cleanup Kit Components,41-10-55-01,111,41121815,EA,"PRMK,A1071,EA",Promega,UCOP,2014-11-03
A8251,"A8251 DNA IQ Resin, 50ml",50ml,EA,6449.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A8251,Genomic DNA Purification Kit Components,41-10-55-04,111,41105504,EA,"PRMK,A8251,EA",Promega,UCOP,2014-11-03
A8261,"A8261 Lysis Buffer, 150ml",150ml,EA,229.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A8261,Genomic DNA Purification Kit Components,41-10-55-04,111,41105504,EA,"PRMK,A8261,EA",Promega,UCOP,2014-11-03
A8271,"A8271 2X Wash Buffer, 70ml",70ml,EA,36.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A8271,Genomic DNA Purification Kit Components,41-10-55-04,111,41105504,EA,"PRMK,A8271,EA",Promega,UCOP,2014-11-03
A8281,"A8281 Elution Buffer, 50ml",50ml,EA,36.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A8281,Genomic DNA Purification Kit Components,41-10-55-04,111,41105504,EA,"PRMK,A8281,EA",Promega,UCOP,2014-11-03
A8501,"A8501 Differex Digestion Buffer, 150ml",150ml,EA,393.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A8501,DNA Amplification Kits,41-10-63-00,111,41105514,EA,"PRMK,A8501,EA",Promega,UCOP,2014-11-03
A8511,"A8511 Differex Separation Solution, 40ml",40ml,EA,393.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,A8511,DNA Amplification Kits,41-10-63-00,111,41105514,EA,"PRMK,A8511,EA",Promega,UCOP,2014-11-03
E7041,"E7041 GloMax-Multi Luminescence Module, 1 each",1 each,EA,7759.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E7041,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E7041,EA",Promega,UCOP,2014-11-03
E7051,"E7051 GloMax-Multi Fluorescence Module, 1 each",1 each,EA,4766.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E7051,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E7051,EA",Promega,UCOP,2014-11-03
E7061,"E7061 GloMax-Multi Absorbance Module, 1 each",1 each,EA,1885.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E7061,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E7061,EA",Promega,UCOP,2014-11-03
E7071,"E7071 Single Injector System for GloMax-Multi Detection System, 1 each",1 each,EA,2358.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E7071,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E7071,EA",Promega,UCOP,2014-11-03
E7081,"E7081 Dual Injector System for GloMax-Multi Detection System, 1 each",1 each,EA,4434.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E7081,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E7081,EA",Promega,UCOP,2014-11-03
E8491,"E8491 pGL4.32[luc2P/NF-kappa-B-RE/Hygro] Vector, 20microg",20microg,EA,295.20,,,2.0,295.2,0.0,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8491,Mammalian Expression Vectors,41-10-66-14,111,41106605,EA,"PRMK,E8491,EA",Promega,UCOP,2014-11-03
E8916,"E8916 GloMax-Multi Detection System External PC Connect Kit, 1 each",1 each,EA,165.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8916,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8916,EA",Promega,UCOP,2014-11-03
E8917,"E8917 GloMax-Multi Optical Kit AFC, 1 each",1 each,EA,721.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8917,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8917,EA",Promega,UCOP,2014-11-03
E8921,"E8921 GloMax-Multi Optical Kit Blue, 1 each",1 each,EA,699.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8921,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8921,EA",Promega,UCOP,2014-11-03
E8922,"E8922 GloMax-Multi Optical Kit UV, 1 each",1 each,EA,699.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8922,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8922,EA",Promega,UCOP,2014-11-03
E8923,"E8923 GloMax-Multi Optical Kit Green, 1 each",1 each,EA,699.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8923,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8923,EA",Promega,UCOP,2014-11-03
E8924,"E8924 GloMax-Multi Optical Kit Red, 1 each",1 each,EA,699.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8924,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8924,EA",Promega,UCOP,2014-11-03
E8925,"E8925 Injector Inlet Tubing Assembly, 1 set",1 set,EA,118.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8925,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8925,EA",Promega,UCOP,2014-11-03
E8926,"E8926 Injector Outlet Tubing Assembly for Single-Injector System, 1 each",1 each,EA,139.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8926,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8926,EA",Promega,UCOP,2014-11-03
E8927,"E8927 Injector Outlet Tubing Assembly for Dual-Injector System, 1 each",1 each,EA,216.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8927,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8927,EA",Promega,UCOP,2014-11-03
E8928,"E8928 Waste Collection Tray, 1 each",1 each,EA,114.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8928,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8928,EA",Promega,UCOP,2014-11-03
E8929,"E8929 GloMax-Multi Detection System 490nm Absorbance Filter Set, 1 each",1 each,EA,160.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,E8929,Luminometer Accessories,41-11-30-02,111,41113036,EA,"PRMK,E8929,EA",Promega,UCOP,2014-11-03
G1681,"G1681 pFC20A HaloTag T7 SP6 Flexi Vector, 20microg",20microg,EA,224.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G1681,Protein Assays,41-11-60-12,111,41106602,EA,"PRMK,G1681,EA",Promega,UCOP,2014-11-03
G1691,"G1691 pFC20K HaloTag T7 SP6 Flexi Vector, 20microg",20microg,EA,224.00,,,,,,True,,PO_n_NotOpenOrder_Suppliers,Promega Corporation,G1691,Protein Assays,41-11-60-12,111,41106602,EA,"PRMK,G1691,EA",Promega,UCOP,2014-11-03
